paper_id,title
71336,Research Paper 71336
1109392,Research Paper 1109392
40886,Research Paper 40886
1115959,Research Paper 1115959
578347,Research Paper 578347
284023,Research Paper 284023
345340,Research Paper 345340
621555,Research Paper 621555
118873,Research Paper 118873
8687,Research Paper 8687
226698,Research Paper 226698
578365,Research Paper 578365
1135589,Research Paper 1135589
8696,Research Paper 8696
1118823,Research Paper 1118823
411005,Research Paper 411005
509315,Research Paper 509315
171954,Research Paper 171954
230300,Research Paper 230300
1105011,Research Paper 1105011
1121057,Research Paper 1121057
592973,Research Paper 592973
592975,Research Paper 592975
48066,Research Paper 48066
248431,Research Paper 248431
1121063,Research Paper 1121063
592986,Research Paper 592986
48075,Research Paper 48075
289885,Research Paper 289885
592993,Research Paper 592993
592996,Research Paper 592996
28489,Research Paper 28489
590022,Research Paper 590022
111676,Research Paper 111676
13205,Research Paper 13205
13208,Research Paper 13208
102938,Research Paper 102938
102939,Research Paper 102939
416867,Research Paper 416867
72805,Research Paper 72805
574009,Research Paper 574009
294239,Research Paper 294239
1131223,Research Paper 1131223
77108,Research Paper 77108
5064,Research Paper 5064
5069,Research Paper 5069
1131230,Research Paper 1131230
40125,Research Paper 40125
1123215,Research Paper 1123215
20526,Research Paper 20526
20528,Research Paper 20528
77112,Research Paper 77112
107251,Research Paper 107251
107252,Research Paper 107252
5075,Research Paper 5075
126128,Research Paper 126128
734406,Research Paper 734406
40131,Research Paper 40131
703953,Research Paper 703953
40135,Research Paper 40135
1131257,Research Paper 1131257
1123239,Research Paper 1123239
1129778,Research Paper 1129778
662250,Research Paper 662250
711994,Research Paper 711994
273949,Research Paper 273949
1131266,Research Paper 1131266
1130539,Research Paper 1130539
377303,Research Paper 377303
179180,Research Paper 179180
1129798,Research Paper 1129798
1114512,Research Paper 1114512
1110950,Research Paper 1110950
12558,Research Paper 12558
853114,Research Paper 853114
853115,Research Paper 853115
853116,Research Paper 853116
853118,Research Paper 853118
1114526,Research Paper 1114526
212930,Research Paper 212930
206371,Research Paper 206371
105856,Research Paper 105856
463,Research Paper 463
20592,Research Paper 20592
51049,Research Paper 51049
20593,Research Paper 20593
83746,Research Paper 83746
124734,Research Paper 124734
106590,Research Paper 106590
1133417,Research Paper 1133417
1125402,Research Paper 1125402
1153024,Research Paper 1153024
853155,Research Paper 853155
1118120,Research Paper 1118120
1105810,Research Paper 1105810
1113831,Research Paper 1113831
646289,Research Paper 646289
1106546,Research Paper 1106546
31479,Research Paper 31479
31483,Research Paper 31483
31489,Research Paper 31489
94639,Research Paper 94639
631015,Research Paper 631015
645571,Research Paper 645571
1106568,Research Paper 1106568
430711,Research Paper 430711
7296,Research Paper 7296
1132731,Research Paper 1132731
1153064,Research Paper 1153064
93923,Research Paper 93923
1134197,Research Paper 1134197
87363,Research Paper 87363
395540,Research Paper 395540
395547,Research Paper 395547
50381,Research Paper 50381
1129015,Research Paper 1129015
126909,Research Paper 126909
143676,Research Paper 143676
395553,Research Paper 395553
752684,Research Paper 752684
1129021,Research Paper 1129021
19045,Research Paper 19045
631052,Research Paper 631052
126912,Research Paper 126912
116790,Research Paper 116790
5869,Research Paper 5869
579108,Research Paper 579108
683355,Research Paper 683355
1105877,Research Paper 1105877
59772,Research Paper 59772
243483,Research Paper 243483
126926,Research Paper 126926
155277,Research Paper 155277
1128314,Research Paper 1128314
1105887,Research Paper 1105887
1110209,Research Paper 1110209
307656,Research Paper 307656
199571,Research Paper 199571
1152394,Research Paper 1152394
60560,Research Paper 60560
595193,Research Paper 595193
990075,Research Paper 990075
119686,Research Paper 119686
1154520,Research Paper 1154520
28504,Research Paper 28504
1154524,Research Paper 1154524
1154525,Research Paper 1154525
1129096,Research Paper 1129096
1128369,Research Paper 1128369
96845,Research Paper 96845
380341,Research Paper 380341
8766,Research Paper 8766
1110256,Research Paper 1110256
55403,Research Paper 55403
389715,Research Paper 389715
1153816,Research Paper 1153816
131317,Research Paper 131317
260979,Research Paper 260979
264556,Research Paper 264556
35852,Research Paper 35852
1119671,Research Paper 1119671
1153853,Research Paper 1153853
1112417,Research Paper 1112417
1153860,Research Paper 1153860
1153861,Research Paper 1153861
35863,Research Paper 35863
1121176,Research Paper 1121176
1131301,Research Paper 1131301
1131305,Research Paper 1131305
1105148,Research Paper 1105148
134219,Research Paper 134219
671052,Research Paper 671052
1131312,Research Paper 1131312
156794,Research Paper 156794
1153896,Research Paper 1153896
1153899,Research Paper 1153899
167656,Research Paper 167656
239829,Research Paper 239829
1104435,Research Paper 1104435
187260,Research Paper 187260
231198,Research Paper 231198
1131334,Research Paper 1131334
1131335,Research Paper 1131335
142268,Research Paper 142268
504,Research Paper 504
506,Research Paper 506
228990,Research Paper 228990
228992,Research Paper 228992
1132073,Research Paper 1132073
654326,Research Paper 654326
1116044,Research Paper 1116044
1131359,Research Paper 1131359
643485,Research Paper 643485
654339,Research Paper 654339
1107319,Research Paper 1107319
132821,Research Paper 132821
360028,Research Paper 360028
214472,Research Paper 214472
646334,Research Paper 646334
653628,Research Paper 653628
1107325,Research Paper 1107325
166989,Research Paper 166989
1111788,Research Paper 1111788
151708,Research Paper 151708
118259,Research Paper 118259
32260,Research Paper 32260
137130,Research Paper 137130
92589,Research Paper 92589
118260,Research Paper 118260
124828,Research Paper 124828
141596,Research Paper 141596
197452,Research Paper 197452
646357,Research Paper 646357
1153106,Research Paper 1153106
30817,Research Paper 30817
642798,Research Paper 642798
1130676,Research Paper 1130676
1107355,Research Paper 1107355
1118209,Research Paper 1118209
987188,Research Paper 987188
87417,Research Paper 87417
23545,Research Paper 23545
23546,Research Paper 23546
1113926,Research Paper 1113926
94713,Research Paper 94713
1107367,Research Paper 1107367
987197,Research Paper 987197
521183,Research Paper 521183
1114664,Research Paper 1114664
69296,Research Paper 69296
51180,Research Paper 51180
43165,Research Paper 43165
1132815,Research Paper 1132815
1107385,Research Paper 1107385
100197,Research Paper 100197
520471,Research Paper 520471
215912,Research Paper 215912
61312,Research Paper 61312
1129106,Research Paper 1129106
43186,Research Paper 43186
1129111,Research Paper 1129111
41732,Research Paper 41732
22869,Research Paper 22869
9513,Research Paper 9513
9515,Research Paper 9515
119712,Research Paper 119712
270456,Research Paper 270456
5959,Research Paper 5959
576362,Research Paper 576362
1153183,Research Paper 1153183
22874,Research Paper 22874
22875,Research Paper 22875
22876,Research Paper 22876
1124837,Research Paper 1124837
1132857,Research Paper 1132857
594511,Research Paper 594511
22883,Research Paper 22883
238401,Research Paper 238401
1136449,Research Paper 1136449
714208,Research Paper 714208
9559,Research Paper 9559
135798,Research Paper 135798
1152490,Research Paper 1152490
1109566,Research Paper 1109566
1103038,Research Paper 1103038
177115,Research Paper 177115
523394,Research Paper 523394
1128453,Research Paper 1128453
1109581,Research Paper 1109581
101660,Research Paper 101660
101662,Research Paper 101662
9581,Research Paper 9581
9586,Research Paper 9586
1135750,Research Paper 1135750
51934,Research Paper 51934
762980,Research Paper 762980
1153900,Research Paper 1153900
593859,Research Paper 593859
714256,Research Paper 714256
8874,Research Paper 8874
25794,Research Paper 25794
75121,Research Paper 75121
28632,Research Paper 28632
1153922,Research Paper 1153922
1119742,Research Paper 1119742
63549,Research Paper 63549
1138619,Research Paper 1138619
1102364,Research Paper 1102364
28640,Research Paper 28640
28641,Research Paper 28641
409725,Research Paper 409725
292277,Research Paper 292277
606479,Research Paper 606479
1153942,Research Paper 1153942
1153945,Research Paper 1153945
1153946,Research Paper 1153946
709113,Research Paper 709113
194609,Research Paper 194609
90470,Research Paper 90470
820661,Research Paper 820661
820662,Research Paper 820662
1105231,Research Paper 1105231
73712,Research Paper 73712
54844,Research Paper 54844
684972,Research Paper 684972
134314,Research Paper 134314
735303,Research Paper 735303
824245,Research Paper 824245
195361,Research Paper 195361
529165,Research Paper 529165
1131414,Research Paper 1131414
617378,Research Paper 617378
1120563,Research Paper 1120563
47570,Research Paper 47570
684986,Research Paper 684986
735311,Research Paper 735311
187354,Research Paper 187354
1132157,Research Paper 1132157
58436,Research Paper 58436
278403,Research Paper 278403
58453,Research Paper 58453
58454,Research Paper 58454
206524,Research Paper 206524
593104,Research Paper 593104
133628,Research Paper 133628
46887,Research Paper 46887
49720,Research Paper 49720
1131471,Research Paper 1131471
643597,Research Paper 643597
1107418,Research Paper 1107418
1129994,Research Paper 1129994
573535,Research Paper 573535
814836,Research Paper 814836
1119004,Research Paper 1119004
1134320,Research Paper 1134320
1116181,Research Paper 1116181
1108167,Research Paper 1108167
1108169,Research Paper 1108169
49753,Research Paper 49753
57773,Research Paper 57773
7430,Research Paper 7430
521251,Research Paper 521251
593155,Research Paper 593155
642894,Research Paper 642894
1126315,Research Paper 1126315
1108175,Research Paper 1108175
1059953,Research Paper 1059953
521269,Research Paper 521269
1118302,Research Paper 1118302
1130780,Research Paper 1130780
1134346,Research Paper 1134346
1134348,Research Paper 1134348
1135082,Research Paper 1135082
899085,Research Paper 899085
124952,Research Paper 124952
240791,Research Paper 240791
189571,Research Paper 189571
189572,Research Paper 189572
1126350,Research Paper 1126350
189574,Research Paper 189574
177993,Research Paper 177993
27230,Research Paper 27230
1119078,Research Paper 1119078
128540,Research Paper 128540
308529,Research Paper 308529
54131,Research Paper 54131
75983,Research Paper 75983
15670,Research Paper 15670
33818,Research Paper 33818
95594,Research Paper 95594
6782,Research Paper 6782
33823,Research Paper 33823
25805,Research Paper 25805
1153287,Research Paper 1153287
596075,Research Paper 596075
817774,Research Paper 817774
18532,Research Paper 18532
18536,Research Paper 18536
235670,Research Paper 235670
235678,Research Paper 235678
235679,Research Paper 235679
739707,Research Paper 739707
17811,Research Paper 17811
503871,Research Paper 503871
235683,Research Paper 235683
1128531,Research Paper 1128531
594649,Research Paper 594649
1128536,Research Paper 1128536
1102400,Research Paper 1102400
593921,Research Paper 593921
486840,Research Paper 486840
1127810,Research Paper 1127810
503893,Research Paper 503893
399370,Research Paper 399370
387795,Research Paper 387795
220420,Research Paper 220420
593942,Research Paper 593942
8961,Research Paper 8961
645016,Research Paper 645016
481073,Research Paper 481073
11337,Research Paper 11337
578650,Research Paper 578650
1130069,Research Paper 1130069
1127851,Research Paper 1127851
124224,Research Paper 124224
37483,Research Paper 37483
578669,Research Paper 578669
1127863,Research Paper 1127863
1135894,Research Paper 1135894
645046,Research Paper 645046
22229,Research Paper 22229
149669,Research Paper 149669
365294,Research Paper 365294
169279,Research Paper 169279
1138755,Research Paper 1138755
323128,Research Paper 323128
22241,Research Paper 22241
156977,Research Paper 156977
763010,Research Paper 763010
1120650,Research Paper 1120650
1105344,Research Paper 1105344
59244,Research Paper 59244
286500,Research Paper 286500
567005,Research Paper 567005
644361,Research Paper 644361
644363,Research Paper 644363
154023,Research Paper 154023
286513,Research Paper 286513
459206,Research Paper 459206
671269,Research Paper 671269
1105360,Research Paper 1105360
1112650,Research Paper 1112650
632796,Research Paper 632796
47682,Research Paper 47682
47683,Research Paper 47683
47684,Research Paper 47684
4637,Research Paper 4637
642920,Research Paper 642920
634902,Research Paper 634902
459213,Research Paper 459213
459214,Research Paper 459214
634904,Research Paper 634904
459216,Research Paper 459216
20821,Research Paper 20821
178718,Research Paper 178718
1108209,Research Paper 1108209
1112665,Research Paper 1112665
1104647,Research Paper 1104647
1140289,Research Paper 1140289
66563,Research Paper 66563
67292,Research Paper 67292
66564,Research Paper 66564
154047,Research Paper 154047
642930,Research Paper 642930
654519,Research Paper 654519
178727,Research Paper 178727
1135108,Research Paper 1135108
593201,Research Paper 593201
162075,Research Paper 162075
593209,Research Paper 593209
107569,Research Paper 107569
1123530,Research Paper 1123530
1135115,Research Paper 1135115
1132285,Research Paper 1132285
1131557,Research Paper 1131557
162080,Research Paper 162080
3932,Research Paper 3932
593210,Research Paper 593210
118424,Research Paper 118424
1135122,Research Paper 1135122
634938,Research Paper 634938
1131565,Research Paper 1131565
20857,Research Paper 20857
118435,Research Paper 118435
118436,Research Paper 118436
643695,Research Paper 643695
1130847,Research Paper 1130847
1111978,Research Paper 1111978
1154012,Research Paper 1154012
1108258,Research Paper 1108258
49844,Research Paper 49844
49847,Research Paper 49847
189620,Research Paper 189620
189623,Research Paper 189623
1108267,Research Paper 1108267
1050679,Research Paper 1050679
634975,Research Paper 634975
1114838,Research Paper 1114838
577227,Research Paper 577227
28026,Research Paper 28026
601561,Research Paper 601561
24476,Research Paper 24476
1026,Research Paper 1026
95642,Research Paper 95642
270600,Research Paper 270600
145384,Research Paper 145384
16461,Research Paper 16461
35335,Research Paper 35335
1138027,Research Paper 1138027
1035,Research Paper 1035
1114864,Research Paper 1114864
1154068,Research Paper 1154068
449841,Research Paper 449841
1154071,Research Paper 1154071
1106854,Research Paper 1106854
210309,Research Paper 210309
801170,Research Paper 801170
251756,Research Paper 251756
645870,Research Paper 645870
144679,Research Paper 144679
1138043,Research Paper 1138043
86923,Research Paper 86923
342802,Research Paper 342802
1152633,Research Paper 1152633
711527,Research Paper 711527
684372,Research Paper 684372
216878,Research Paper 216878
62274,Research Paper 62274
72406,Research Paper 72406
101811,Research Paper 101811
246618,Research Paper 246618
1136631,Research Paper 1136631
1152676,Research Paper 1152676
235776,Research Paper 235776
57119,Research Paper 57119
119956,Research Paper 119956
948147,Research Paper 948147
739816,Research Paper 739816
3222,Research Paper 3222
1117786,Research Paper 1117786
1110520,Research Paper 1110520
36802,Research Paper 36802
3232,Research Paper 3232
3237,Research Paper 3237
1111265,Research Paper 1111265
695284,Research Paper 695284
37541,Research Paper 37541
1110546,Research Paper 1110546
71736,Research Paper 71736
1135955,Research Paper 1135955
12155,Research Paper 12155
258259,Research Paper 258259
1114118,Research Paper 1114118
606647,Research Paper 606647
12165,Research Paper 12165
1110563,Research Paper 1110563
12169,Research Paper 12169
1133004,Research Paper 1133004
1133008,Research Paper 1133008
1102567,Research Paper 1102567
12195,Research Paper 12195
28851,Research Paper 28851
644427,Research Paper 644427
1113438,Research Paper 1113438
1121459,Research Paper 1121459
689439,Research Paper 689439
633585,Research Paper 633585
31083,Research Paper 31083
6152,Research Paper 6152
1119987,Research Paper 1119987
1114184,Research Paper 1114184
82664,Research Paper 82664
82666,Research Paper 82666
672070,Research Paper 672070
672071,Research Paper 672071
632874,Research Paper 632874
1114192,Research Paper 1114192
644470,Research Paper 644470
5462,Research Paper 5462
594011,Research Paper 594011
20924,Research Paper 20924
1131634,Research Paper 1131634
1120786,Research Paper 1120786
1112767,Research Paper 1112767
180301,Research Paper 180301
160705,Research Paper 160705
628458,Research Paper 628458
628459,Research Paper 628459
1130915,Research Paper 1130915
1116336,Research Paper 1116336
390889,Research Paper 390889
57922,Research Paper 57922
594039,Research Paper 594039
13654,Research Paper 13654
57932,Research Paper 57932
73972,Research Paper 73972
198443,Research Paper 198443
60159,Research Paper 60159
101143,Research Paper 101143
101145,Research Paper 101145
763181,Research Paper 763181
44121,Research Paper 44121
593328,Research Paper 593328
259772,Research Paper 259772
189708,Research Paper 189708
60169,Research Paper 60169
24530,Research Paper 24530
467383,Research Paper 467383
20972,Research Paper 20972
13686,Research Paper 13686
152731,Research Paper 152731
118558,Research Paper 118558
118559,Research Paper 118559
1154123,Research Paper 1154123
1154124,Research Paper 1154124
1126503,Research Paper 1126503
40583,Research Paper 40583
95719,Research Paper 95719
693143,Research Paper 693143
36131,Research Paper 36131
1123689,Research Paper 1123689
6913,Research Paper 6913
256106,Research Paper 256106
36140,Research Paper 36140
1115670,Research Paper 1115670
1108389,Research Paper 1108389
6923,Research Paper 6923
6925,Research Paper 6925
36162,Research Paper 36162
62329,Research Paper 62329
36167,Research Paper 36167
6941,Research Paper 6941
245288,Research Paper 245288
62333,Research Paper 62333
189774,Research Paper 189774
1133846,Research Paper 1133846
167205,Research Paper 167205
62347,Research Paper 62347
267003,Research Paper 267003
1114992,Research Paper 1114992
1112026,Research Paper 1112026
1119295,Research Paper 1119295
1111304,Research Paper 1111304
964248,Research Paper 964248
45603,Research Paper 45603
1109830,Research Paper 1109830
1152761,Research Paper 1152761
62389,Research Paper 62389
444191,Research Paper 444191
263482,Research Paper 263482
263486,Research Paper 263486
263498,Research Paper 263498
675756,Research Paper 675756
1125895,Research Paper 1125895
627024,Research Paper 627024
12211,Research Paper 12211
643069,Research Paper 643069
1112075,Research Paper 1112075
884094,Research Paper 884094
120817,Research Paper 120817
1110628,Research Paper 1110628
18770,Research Paper 18770
18773,Research Paper 18773
173863,Research Paper 173863
1130243,Research Paper 1130243
1102625,Research Paper 1102625
63812,Research Paper 63812
18781,Research Paper 18781
18785,Research Paper 18785
1129494,Research Paper 1129494
578845,Research Paper 578845
68115,Research Paper 68115
293271,Research Paper 293271
63835,Research Paper 63835
1919,Research Paper 1919
164,Research Paper 164
293285,Research Paper 293285
12275,Research Paper 12275
1103383,Research Paper 1103383
1114239,Research Paper 1114239
6215,Research Paper 6215
288107,Research Paper 288107
385067,Research Paper 385067
1121537,Research Paper 1121537
1103394,Research Paper 1103394
6224,Research Paper 6224
2663,Research Paper 2663
104840,Research Paper 104840
632935,Research Paper 632935
1106236,Research Paper 1106236
375605,Research Paper 375605
1132406,Research Paper 1132406
28964,Research Paper 28964
308003,Research Paper 308003
47839,Research Paper 47839
753070,Research Paper 753070
563613,Research Paper 563613
1132416,Research Paper 1132416
2695,Research Paper 2695
2696,Research Paper 2696
2698,Research Paper 2698
1105530,Research Paper 1105530
1113551,Research Paper 1113551
688824,Research Paper 688824
1138968,Research Paper 1138968
1120858,Research Paper 1120858
40605,Research Paper 40605
1132443,Research Paper 1132443
1999,Research Paper 1999
33325,Research Paper 33325
644577,Research Paper 644577
66751,Research Paper 66751
594119,Research Paper 594119
1132461,Research Paper 1132461
1115701,Research Paper 1115701
1131741,Research Paper 1131741
270085,Research Paper 270085
1136040,Research Paper 1136040
1131752,Research Paper 1131752
1131754,Research Paper 1131754
4878,Research Paper 4878
1123756,Research Paper 1123756
1135345,Research Paper 1135345
1107728,Research Paper 1107728
1154232,Research Paper 1154232
1154233,Research Paper 1154233
17363,Research Paper 17363
1213,Research Paper 1213
149139,Research Paper 149139
28230,Research Paper 28230
50838,Research Paper 50838
1125906,Research Paper 1125906
32698,Research Paper 32698
754594,Research Paper 754594
1133930,Research Paper 1133930
1115790,Research Paper 1115790
28249,Research Paper 28249
1237,Research Paper 1237
684531,Research Paper 684531
238099,Research Paper 238099
131042,Research Paper 131042
444240,Research Paper 444240
1112106,Research Paper 1112106
27535,Research Paper 27535
28267,Research Paper 28267
1120138,Research Paper 1120138
1117920,Research Paper 1117920
1125944,Research Paper 1125944
1118658,Research Paper 1118658
263553,Research Paper 263553
1125953,Research Paper 1125953
114308,Research Paper 114308
630817,Research Paper 630817
687401,Research Paper 687401
594900,Research Paper 594900
10174,Research Paper 10174
73323,Research Paper 73323
46431,Research Paper 46431
202520,Research Paper 202520
15987,Research Paper 15987
10186,Research Paper 10186
294030,Research Paper 294030
675847,Research Paper 675847
190697,Research Paper 190697
576795,Research Paper 576795
1125993,Research Paper 1125993
519318,Research Paper 519318
1120197,Research Paper 1120197
1152896,Research Paper 1152896
1122304,Research Paper 1122304
2702,Research Paper 2702
1129572,Research Paper 1129572
1112194,Research Paper 1112194
29738,Research Paper 29738
1128868,Research Paper 1128868
633721,Research Paper 633721
630890,Research Paper 630890
1123068,Research Paper 1123068
561568,Research Paper 561568
733534,Research Paper 733534
1102751,Research Paper 1102751
1114336,Research Paper 1114336
1123087,Research Paper 1123087
6311,Research Paper 6311
116512,Research Paper 116512
6318,Research Paper 6318
7047,Research Paper 7047
1123093,Research Paper 1123093
1103499,Research Paper 1103499
151430,Research Paper 151430
431206,Research Paper 431206
372862,Research Paper 372862
561593,Research Paper 561593
1106330,Research Paper 1106330
1105603,Research Paper 1105603
1132505,Research Paper 1132505
74821,Research Paper 74821
6344,Research Paper 6344
116545,Research Paper 116545
733576,Research Paper 733576
1112911,Research Paper 1112911
1105622,Research Paper 1105622
1102794,Research Paper 1102794
262108,Research Paper 262108
116552,Research Paper 116552
41417,Research Paper 41417
1140543,Research Paper 1140543
14529,Research Paper 14529
1117219,Research Paper 1117219
1107095,Research Paper 1107095
1140548,Research Paper 1140548
523010,Research Paper 523010
42156,Research Paper 42156
262121,Research Paper 262121
22564,Research Paper 22564
14545,Research Paper 14545
22566,Research Paper 22566
1106388,Research Paper 1106388
429781,Research Paper 429781
335042,Research Paper 335042
219218,Research Paper 219218
610529,Research Paper 610529
250566,Research Paper 250566
1104946,Research Paper 1104946
195792,Research Paper 195792
1152179,Research Paper 1152179
89308,Research Paper 89308
350373,Research Paper 350373
628667,Research Paper 628667
628668,Research Paper 628668
102061,Research Paper 102061
430574,Research Paper 430574
1107808,Research Paper 1107808
1110028,Research Paper 1110028
45052,Research Paper 45052
89335,Research Paper 89335
252715,Research Paper 252715
4983,Research Paper 4983
646837,Research Paper 646837
1139009,Research Paper 1139009
252725,Research Paper 252725
593544,Research Paper 593544
299195,Research Paper 299195
593559,Research Paper 593559
1108570,Research Paper 1108570
272345,Research Paper 272345
593560,Research Paper 593560
70520,Research Paper 70520
131122,Research Paper 131122
8591,Research Paper 8591
217852,Research Paper 217852
264347,Research Paper 264347
7867,Research Paper 7867
27612,Research Paper 27612
1152917,Research Paper 1152917
28359,Research Paper 28359
103528,Research Paper 103528
46500,Research Paper 46500
27631,Research Paper 27631
289779,Research Paper 289779
103537,Research Paper 103537
633081,Research Paper 633081
255628,Research Paper 255628
397590,Research Paper 397590
1129610,Research Paper 1129610
50980,Research Paper 50980
28385,Research Paper 28385
427606,Research Paper 427606
616336,Research Paper 616336
1120252,Research Paper 1120252
1152958,Research Paper 1152958
1152959,Research Paper 1152959
1385,Research Paper 1385
254923,Research Paper 254923
34961,Research Paper 34961
46547,Research Paper 46547
13136,Research Paper 13136
1131137,Research Paper 1131137
233106,Research Paper 233106
561613,Research Paper 561613
1131149,Research Paper 1131149
1104258,Research Paper 1104258
1152991,Research Paper 1152991
447250,Research Paper 447250
115188,Research Paper 115188
102879,Research Paper 102879
1131150,Research Paper 1131150
56708,Research Paper 56708
1128943,Research Paper 1128943
134060,Research Paper 134060
102884,Research Paper 102884
1131163,Research Paper 1131163
4274,Research Paper 4274
1131172,Research Paper 1131172
767763,Research Paper 767763
152226,Research Paper 152226
152227,Research Paper 152227
626530,Research Paper 626530
626531,Research Paper 626531
1131180,Research Paper 1131180
1130454,Research Paper 1130454
1131184,Research Paper 1131184
1128974,Research Paper 1128974
1128975,Research Paper 1128975
1128977,Research Paper 1128977
1128978,Research Paper 1128978
117328,Research Paper 117328
24043,Research Paper 24043
